,Unnamed: 0,Province_left,Health region,Hospital name,Type of hospital*,Teaching status,Intensive Care,Obstetrics,Pediatrics,"Mental Health 
and Addictions ",Rehabilitation,Long-Term Care,Other Acute,Total,Postal Code,Latitude,Longitude,geometry,index_right,OBJECTID,HR_UID,Province_right,ENGNAME,FRENAME,CurrentCas,CurrentDea,CurrentRec,CurrentTes,TotalPop20,Pop0to4_20,Pop5to9_20,Pop10to14_,Pop15to19_,Pop20to24_,Pop25to29_,Pop30to34_,Pop35to39_,Pop40to44_,Pop45to49_,Pop50to54_,Pop55to59_,Pop60to64_,Pop65to69_,Pop70to74_,Pop75to79_,Pop80to84_,Pop85Older,AverageAge,MedianAge_,Last_Updat,SourceURL,GlobalID,CurrentC_1,NewCaseRat,SHAPE_Leng,SHAPE_Area
445,447,Ontario,North East LHIN,Sault Area Hospital,G,Non-Teaching,12,10,7,34,25,50,104,242,P6B 0A8,46.5479704,-84.3116493,POINT (-84.3116493 46.5479704),72.0,73.0,3526,ON,The District of Algoma Health Unit,Circonscription sanitaire du district d'Algoma,29.0,0.0,28.0,25927.0,111060.0,5356.0,5280.0,5166.0,5389.0,6260.0,6658.0,5939.0,5607.0,5434.0,6098.0,7258.0,9266.0,9429.0,8254.0,6991.0,5073.0,3745.0,3857.0,45.7,48.6,2020-09-06,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/#algoma,{F4A63108-2054-4251-9A99-CD386D0F9F92},3.0,0.128630598646806,22.82612950215669,5.321559685215016
446,448,Ontario,North East LHIN,Sensenbrenner Hospital,G,Non-Teaching,0,0,0,0,0,20,33,53,P5N 3H5,49.4256099,-82.4275808,POINT (-82.4275808 49.4256099),33.0,34.0,3556,ON,Porcupine Health Unit,Circonscription sanitaire de Porcupine,74.0,9.0,64.0,17155.0,90540.0,5152.0,5040.0,5049.0,5067.0,5490.0,5498.0,5057.0,5296.0,5104.0,5490.0,6019.0,7641.0,7356.0,5946.0,4467.0,2905.0,2061.0,1902.0,42.2,43.5,2020-09-06,http://www.porcupinehu.on.ca/en/your-health/infectious-diseases/novel-coronavirus/,{6BBB59FC-239C-434A-9257-276630FC21B1},2.0,0.157783457982265,37.012114179118065,36.43055126553559
447,449,Ontario,North East LHIN,Services de santé de Chapleau Health Services,G,Non-Teaching,0,0,0,0,0,25,12,37,P0M 1K0,47.8411696,-83.4149629,POINT (-83.41496290000001 47.8411696),37.0,38.0,3561,ON,Sudbury and District Health Unit,Circonscription sanitaire de Sudbury et son district,94.0,2.0,94.0,32003.0,202681.0,9759.0,10045.0,10124.0,10439.0,12555.0,13534.0,12334.0,12138.0,11910.0,12631.0,13721.0,16621.0,15497.0,13172.0,10800.0,7461.0,5045.0,4895.0,43.3,44.4,2020-09-06,https://www.phsd.ca/health-topics-programs/diseases-infections/coronavirus/current-status-covid-19,{D6FD0275-FF21-4FF9-96AC-50F657EF172E},15.0,0.0,27.580265827950946,6.073595206623068
448,450,Ontario,North East LHIN,St. Joseph’s General Hospital [Elliot Lake],G,Non-Teaching,6,0,0,0,0,1,46,53,P5A 1X2,46.3848332,-82.6609235,POINT (-82.6609235 46.3848332),72.0,73.0,3526,ON,The District of Algoma Health Unit,Circonscription sanitaire du district d'Algoma,29.0,0.0,28.0,25927.0,111060.0,5356.0,5280.0,5166.0,5389.0,6260.0,6658.0,5939.0,5607.0,5434.0,6098.0,7258.0,9266.0,9429.0,8254.0,6991.0,5073.0,3745.0,3857.0,45.7,48.6,2020-09-06,http://www.algomapublichealth.com/disease-and-illness/infectious-diseases/novel-coronavirus/#algoma,{F4A63108-2054-4251-9A99-CD386D0F9F92},3.0,0.128630598646806,22.82612950215669,5.321559685215016
449,451,Ontario,North East LHIN,Temiskaming Hospital,G,Non-Teaching,3,5,0,0,0,11,40,59,P0J 1P0,47.495162,-79.6931525,POINT (-79.6931525 47.495162),39.0,40.0,3563,ON,Timiskaming Health Unit,Circonscription sanitaire de Timiskaming,19.0,0.0,19.0,6150.0,33389.0,1776.0,1666.0,1612.0,1689.0,1937.0,1786.0,1623.0,1723.0,1707.0,1910.0,2218.0,2852.0,2771.0,2627.0,2049.0,1430.0,1017.0,996.0,45.0,48.1,2020-09-06,https://www.timiskaminghu.com/90484/covid-19#Current%20Situation,{DD51D964-BD6A-4186-ADB7-F87784C797FF},40.0,0.0,6.515553828970829,1.868067574603089
450,452,Ontario,North East LHIN,Timmins and District Hospital,G,Non-Teaching,6,15,5,24,10,25,66,151,P4N 8P2,48.4875107,-81.31367,POINT (-81.31367 48.4875107),33.0,34.0,3556,ON,Porcupine Health Unit,Circonscription sanitaire de Porcupine,74.0,9.0,64.0,17155.0,90540.0,5152.0,5040.0,5049.0,5067.0,5490.0,5498.0,5057.0,5296.0,5104.0,5490.0,6019.0,7641.0,7356.0,5946.0,4467.0,2905.0,2061.0,1902.0,42.2,43.5,2020-09-06,http://www.porcupinehu.on.ca/en/your-health/infectious-diseases/novel-coronavirus/,{6BBB59FC-239C-434A-9257-276630FC21B1},2.0,0.157783457982265,37.012114179118065,36.43055126553559
451,453,Ontario,North East LHIN,West Nipissing General Hospital,G,Non-Teaching,0,0,2,0,0,19,29,50,P2B 2Y6,46.3722287,-79.91624209999999,POINT (-79.91624209999999 46.3722287),28.0,29.0,3547,ON,North Bay Parry Sound District Health Unit,Circonscription sanitaire du district de North Bay Parry Sound,37.0,1.0,36.0,29854.0,128804.0,5678.0,5843.0,6031.0,6373.0,7073.0,7959.0,7372.0,6759.0,6622.0,7454.0,8980.0,11355.0,10566.0,9362.0,7985.0,5840.0,3881.0,3671.0,45.4,48.1,2020-09-06,https://www.myhealthunit.ca/en/health-topics/coronavirus.asp,{6906633D-F681-4522-8CC2-2303F4B43817},62.0,0.0,13.800449874945105,2.211888687943402
452,454,Ontario,North East LHIN,West Parry Sound Health Centre,"E,G",Non-Teaching,6,2,0,0,5,20,57,90,P2A 3A4,45.3407427,-80.016767,POINT (-80.016767 45.3407427),28.0,29.0,3547,ON,North Bay Parry Sound District Health Unit,Circonscription sanitaire du district de North Bay Parry Sound,37.0,1.0,36.0,29854.0,128804.0,5678.0,5843.0,6031.0,6373.0,7073.0,7959.0,7372.0,6759.0,6622.0,7454.0,8980.0,11355.0,10566.0,9362.0,7985.0,5840.0,3881.0,3671.0,45.4,48.1,2020-09-06,https://www.myhealthunit.ca/en/health-topics/coronavirus.asp,{6906633D-F681-4522-8CC2-2303F4B43817},62.0,0.0,13.800449874945105,2.211888687943402
453,455,Ontario,North Simcoe Muskoka LHIN,Collingwood General and Marine Hospital,G,Non-Teaching,5,5,0,0,0,0,65,75,L9Y 1W9,44.4995016,-80.2034069,POINT (-80.2034069 44.4995016),36.0,37.0,3560,ON,Simcoe Muskoka District Health Unit,Circonscription sanitaire du district de Simcoe Muskoka,718.0,37.0,660.0,,562142.0,26901.0,28748.0,29760.0,31014.0,34658.0,37438.0,35294.0,34385.0,33391.0,36400.0,41405.0,46377.0,39079.0,32515.0,28067.0,20171.0,13391.0,13148.0,42.6,43.4,2020-09-06,http://www.simcoemuskokahealthstats.org/topics/infectious-diseases/a-h/covid-19#Confirmed,{D71030A8-18DC-471C-AF77-A401A97150DB},2.0,0.254129993590842,9.655738334556755,1.114735728411235
454,456,Ontario,North Simcoe Muskoka LHIN,Georgian Bay General Hospital,G,Non-Teaching,6,3,0,0,15,21,60,105,L4R 4P4,44.7421835,-79.9135656,POINT (-79.9135656 44.7421835),36.0,37.0,3560,ON,Simcoe Muskoka District Health Unit,Circonscription sanitaire du district de Simcoe Muskoka,718.0,37.0,660.0,,562142.0,26901.0,28748.0,29760.0,31014.0,34658.0,37438.0,35294.0,34385.0,33391.0,36400.0,41405.0,46377.0,39079.0,32515.0,28067.0,20171.0,13391.0,13148.0,42.6,43.4,2020-09-06,http://www.simcoemuskokahealthstats.org/topics/infectious-diseases/a-h/covid-19#Confirmed,{D71030A8-18DC-471C-AF77-A401A97150DB},2.0,0.254129993590842,9.655738334556755,1.114735728411235
455,457,Ontario,North Simcoe Muskoka LHIN,Hôpital privé Beechwood Private Hospital,E,Non-Teaching,0,0,0,0,0,17,0,17,L4N 1L2,44.389038299999996,-79.70292109999998,POINT (-79.70292109999998 44.3890383),36.0,37.0,3560,ON,Simcoe Muskoka District Health Unit,Circonscription sanitaire du district de Simcoe Muskoka,718.0,37.0,660.0,,562142.0,26901.0,28748.0,29760.0,31014.0,34658.0,37438.0,35294.0,34385.0,33391.0,36400.0,41405.0,46377.0,39079.0,32515.0,28067.0,20171.0,13391.0,13148.0,42.6,43.4,2020-09-06,http://www.simcoemuskokahealthstats.org/topics/infectious-diseases/a-h/covid-19#Confirmed,{D71030A8-18DC-471C-AF77-A401A97150DB},2.0,0.254129993590842,9.655738334556755,1.114735728411235
456,458,Ontario,North Simcoe Muskoka LHIN,Muskoka Algonquin Healthcare,G,Non-Teaching,9,7,0,0,0,16,64,96,P1L 2E4,45.047582399999996,-79.3143266,POINT (-79.3143266 45.0475824),36.0,37.0,3560,ON,Simcoe Muskoka District Health Unit,Circonscription sanitaire du district de Simcoe Muskoka,718.0,37.0,660.0,,562142.0,26901.0,28748.0,29760.0,31014.0,34658.0,37438.0,35294.0,34385.0,33391.0,36400.0,41405.0,46377.0,39079.0,32515.0,28067.0,20171.0,13391.0,13148.0,42.6,43.4,2020-09-06,http://www.simcoemuskokahealthstats.org/topics/infectious-diseases/a-h/covid-19#Confirmed,{D71030A8-18DC-471C-AF77-A401A97150DB},2.0,0.254129993590842,9.655738334556755,1.114735728411235
457,459,Ontario,North Simcoe Muskoka LHIN,Orillia Soldiers’ Memorial Hospital,G,Non-Teaching,8,10,6,23,6,7,79,139,L3V 2Z3,44.6049457,-79.4256965,POINT (-79.4256965 44.6049457),36.0,37.0,3560,ON,Simcoe Muskoka District Health Unit,Circonscription sanitaire du district de Simcoe Muskoka,718.0,37.0,660.0,,562142.0,26901.0,28748.0,29760.0,31014.0,34658.0,37438.0,35294.0,34385.0,33391.0,36400.0,41405.0,46377.0,39079.0,32515.0,28067.0,20171.0,13391.0,13148.0,42.6,43.4,2020-09-06,http://www.simcoemuskokahealthstats.org/topics/infectious-diseases/a-h/covid-19#Confirmed,{D71030A8-18DC-471C-AF77-A401A97150DB},2.0,0.254129993590842,9.655738334556755,1.114735728411235
458,460,Ontario,North Simcoe Muskoka LHIN,Royal Victoria Regional Health Centre,G,Non-Teaching,21,16,8,40,32,0,211,328,L4M 6M2,44.4151513,-79.6615498,POINT (-79.6615498 44.4151513),36.0,37.0,3560,ON,Simcoe Muskoka District Health Unit,Circonscription sanitaire du district de Simcoe Muskoka,718.0,37.0,660.0,,562142.0,26901.0,28748.0,29760.0,31014.0,34658.0,37438.0,35294.0,34385.0,33391.0,36400.0,41405.0,46377.0,39079.0,32515.0,28067.0,20171.0,13391.0,13148.0,42.6,43.4,2020-09-06,http://www.simcoemuskokahealthstats.org/topics/infectious-diseases/a-h/covid-19#Confirmed,{D71030A8-18DC-471C-AF77-A401A97150DB},2.0,0.254129993590842,9.655738334556755,1.114735728411235
459,461,Ontario,North Simcoe Muskoka LHIN,Waypoint Centre for Mental Health Care,S-Psy,Non-Teaching,0,0,0,301,0,0,0,301,L9M 1G3,44.800996000000005,-79.9294823,POINT (-79.9294823 44.800996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,462,Ontario,North West LHIN,Atikokan General Hospital,G,Non-Teaching,0,0,0,0,0,52,15,67,P0T 1C0,48.7539997,-91.59752359999999,POINT (-91.59752359999999 48.7539997),29.0,30.0,3549,ON,Northwestern Health Unit,Circonscription sanitaire du Nord-Ouest,46.0,,45.0,22176.0,74771.0,4901.0,5003.0,4857.0,4931.0,5144.0,5003.0,4402.0,4261.0,4139.0,4311.0,4639.0,5532.0,5189.0,4115.0,3207.0,2107.0,1521.0,1509.0,39.5,38.7,2020-09-06,https://www.nwhu.on.ca/covid19/Pages/home.aspx,{E78DFF04-6D37-4766-BD20-73880872FD99},13.0,0.0,25.021637888364378,26.439784644990823
461,463,Ontario,North West LHIN,Dryden Regional Health Centre,G,Non-Teaching,0,0,0,0,0,0,41,41,P8N 2Z6,49.76956,-92.83864,POINT (-92.83864 49.76956),29.0,30.0,3549,ON,Northwestern Health Unit,Circonscription sanitaire du Nord-Ouest,46.0,,45.0,22176.0,74771.0,4901.0,5003.0,4857.0,4931.0,5144.0,5003.0,4402.0,4261.0,4139.0,4311.0,4639.0,5532.0,5189.0,4115.0,3207.0,2107.0,1521.0,1509.0,39.5,38.7,2020-09-06,https://www.nwhu.on.ca/covid19/Pages/home.aspx,{E78DFF04-6D37-4766-BD20-73880872FD99},13.0,0.0,25.021637888364378,26.439784644990823
462,464,Ontario,North West LHIN,Geraldton District Hospital,G,Non-Teaching,0,0,0,0,0,23,18,41,P0T,49.723335799999994,-86.95526269999999,POINT (-86.95526269999999 49.72333579999999),38.0,39.0,3562,ON,Thunder Bay District Health Unit,Circonscription sanitaire du district de Thunder Bay,103.0,1.0,102.0,39752.0,154444.0,7878.0,7879.0,7798.0,8088.0,9481.0,10664.0,9764.0,9018.0,8553.0,9296.0,10027.0,12251.0,11981.0,10425.0,7940.0,5378.0,3865.0,4158.0,43.0,43.9,2020-09-06,https://www.tbdhu.com/coronavirus,{38F9E1F4-1E48-49C5-B0FC-2B33CDF2188F},13.0,0.0,55.09117327664713,32.90386578016219
463,465,Ontario,North West LHIN,Lake of the Woods District Hospital,G,Non-Teaching,4,5,0,17,0,0,46,72,P9N 3W7,49.7680773,-94.49942850000001,POINT (-94.49942850000001 49.7680773),29.0,30.0,3549,ON,Northwestern Health Unit,Circonscription sanitaire du Nord-Ouest,46.0,,45.0,22176.0,74771.0,4901.0,5003.0,4857.0,4931.0,5144.0,5003.0,4402.0,4261.0,4139.0,4311.0,4639.0,5532.0,5189.0,4115.0,3207.0,2107.0,1521.0,1509.0,39.5,38.7,2020-09-06,https://www.nwhu.on.ca/covid19/Pages/home.aspx,{E78DFF04-6D37-4766-BD20-73880872FD99},13.0,0.0,25.021637888364378,26.439784644990823
464,466,Ontario,North West LHIN,Nipigon District Memorial Hospital,G,Non-Teaching,0,0,0,0,0,10,8,18,P0T 2J0,49.0155755,-88.2759054,POINT (-88.2759054 49.0155755),38.0,39.0,3562,ON,Thunder Bay District Health Unit,Circonscription sanitaire du district de Thunder Bay,103.0,1.0,102.0,39752.0,154444.0,7878.0,7879.0,7798.0,8088.0,9481.0,10664.0,9764.0,9018.0,8553.0,9296.0,10027.0,12251.0,11981.0,10425.0,7940.0,5378.0,3865.0,4158.0,43.0,43.9,2020-09-06,https://www.tbdhu.com/coronavirus,{38F9E1F4-1E48-49C5-B0FC-2B33CDF2188F},13.0,0.0,55.09117327664713,32.90386578016219
465,467,Ontario,North West LHIN,North of Superior Healthcare Group,"E,G",Non-Teaching,0,2,0,0,0,25,17,44,P0T 2W0,48.7801911,-87.1064963,POINT (-87.1064963 48.7801911),38.0,39.0,3562,ON,Thunder Bay District Health Unit,Circonscription sanitaire du district de Thunder Bay,103.0,1.0,102.0,39752.0,154444.0,7878.0,7879.0,7798.0,8088.0,9481.0,10664.0,9764.0,9018.0,8553.0,9296.0,10027.0,12251.0,11981.0,10425.0,7940.0,5378.0,3865.0,4158.0,43.0,43.9,2020-09-06,https://www.tbdhu.com/coronavirus,{38F9E1F4-1E48-49C5-B0FC-2B33CDF2188F},13.0,0.0,55.09117327664713,32.90386578016219
466,468,Ontario,North West LHIN,Red Lake Margaret Cochenour Memorial Hospital,G,Non-Teaching,0,0,0,0,0,0,17,17,P0V 2M0,51.013257700000004,-93.8224341,POINT (-93.8224341 51.0132577),29.0,30.0,3549,ON,Northwestern Health Unit,Circonscription sanitaire du Nord-Ouest,46.0,,45.0,22176.0,74771.0,4901.0,5003.0,4857.0,4931.0,5144.0,5003.0,4402.0,4261.0,4139.0,4311.0,4639.0,5532.0,5189.0,4115.0,3207.0,2107.0,1521.0,1509.0,39.5,38.7,2020-09-06,https://www.nwhu.on.ca/covid19/Pages/home.aspx,{E78DFF04-6D37-4766-BD20-73880872FD99},13.0,0.0,25.021637888364378,26.439784644990823
467,469,Ontario,North West LHIN,Riverside Health Care Facilities Inc.,G,Non-Teaching,3,2,2,0,0,33,72,112,P9A 2B7,48.6060109,-93.392425,POINT (-93.392425 48.6060109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,470,Ontario,North West LHIN,Santé Manitouwadge Health,G,Non-Teaching,0,0,0,0,0,9,9,18,P0T 2C0,49.127658399999994,-85.8246914,POINT (-85.82469140000001 49.12765839999999),38.0,39.0,3562,ON,Thunder Bay District Health Unit,Circonscription sanitaire du district de Thunder Bay,103.0,1.0,102.0,39752.0,154444.0,7878.0,7879.0,7798.0,8088.0,9481.0,10664.0,9764.0,9018.0,8553.0,9296.0,10027.0,12251.0,11981.0,10425.0,7940.0,5378.0,3865.0,4158.0,43.0,43.9,2020-09-06,https://www.tbdhu.com/coronavirus,{38F9E1F4-1E48-49C5-B0FC-2B33CDF2188F},13.0,0.0,55.09117327664713,32.90386578016219
469,471,Ontario,North West LHIN,Sioux Lookout Meno Ya Win Health Centre,G,Non-Teaching,0,5,0,0,0,20,55,80,P8T 1B4,50.106007399999996,-91.9275938,POINT (-91.9275938 50.1060074),29.0,30.0,3549,ON,Northwestern Health Unit,Circonscription sanitaire du Nord-Ouest,46.0,,45.0,22176.0,74771.0,4901.0,5003.0,4857.0,4931.0,5144.0,5003.0,4402.0,4261.0,4139.0,4311.0,4639.0,5532.0,5189.0,4115.0,3207.0,2107.0,1521.0,1509.0,39.5,38.7,2020-09-06,https://www.nwhu.on.ca/covid19/Pages/home.aspx,{E78DFF04-6D37-4766-BD20-73880872FD99},13.0,0.0,25.021637888364378,26.439784644990823
470,472,Ontario,North West LHIN,St. Joseph’s Care Group,"E,S-Psy,R",Non-Teaching,0,0,0,39,50,180,0,269,P7B 5G7,48.438058000000005,-89.222677,POINT (-89.222677 48.43805800000001),38.0,39.0,3562,ON,Thunder Bay District Health Unit,Circonscription sanitaire du district de Thunder Bay,103.0,1.0,102.0,39752.0,154444.0,7878.0,7879.0,7798.0,8088.0,9481.0,10664.0,9764.0,9018.0,8553.0,9296.0,10027.0,12251.0,11981.0,10425.0,7940.0,5378.0,3865.0,4158.0,43.0,43.9,2020-09-06,https://www.tbdhu.com/coronavirus,{38F9E1F4-1E48-49C5-B0FC-2B33CDF2188F},13.0,0.0,55.09117327664713,32.90386578016219
471,473,Ontario,North West LHIN,Thunder Bay Regional Health Sciences Centre,G,Non-Teaching,22,18,12,58,0,0,278,388,P7B 6V4,48.4245154,-89.2693014,POINT (-89.2693014 48.4245154),38.0,39.0,3562,ON,Thunder Bay District Health Unit,Circonscription sanitaire du district de Thunder Bay,103.0,1.0,102.0,39752.0,154444.0,7878.0,7879.0,7798.0,8088.0,9481.0,10664.0,9764.0,9018.0,8553.0,9296.0,10027.0,12251.0,11981.0,10425.0,7940.0,5378.0,3865.0,4158.0,43.0,43.9,2020-09-06,https://www.tbdhu.com/coronavirus,{38F9E1F4-1E48-49C5-B0FC-2B33CDF2188F},13.0,0.0,55.09117327664713,32.90386578016219
472,474,Ontario,South East LHIN,Brockville General Hospital,G,Non-Teaching,9,13,0,24,0,47,55,148,K6V 1S8,44.5972261,-75.6813032,POINT (-75.6813032 44.5972261),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,475,Ontario,South East LHIN,Kingston Health Sciences Centre,G,Non-Teaching,65,17,14,46,0,0,332,474,K7L 2V7,44.22419,-76.4927712,POINT (-76.49277120000001 44.22419),4.0,5.0,3541,ON,"Kingston, Frontenac and Lennox and Addington Health Unit","Circonscription sanitaire de Kingston, Frontenac et Lennox et Addington",112.0,0.0,111.0,46878.0,206768.0,9349.0,9361.0,9770.0,9830.0,12903.0,16470.0,14908.0,13325.0,12155.0,12150.0,13629.0,16176.0,14361.0,12710.0,11036.0,7795.0,5242.0,5596.0,43.3,43.1,2020-09-06,https://www.kflaph.ca/en/healthy-living/novel-coronavirus.aspx,{9A8EBB21-DFF0-4A7E-938C-271255569A50},12.0,0.0,7.504308974760566,0.816649636956251
474,476,Ontario,South East LHIN,Lennox and Addington County General Hospital,G,Non-Teaching,0,0,0,0,0,0,30,30,K7R 2Z4,44.240024700000006,-76.96702909999999,POINT (-76.96702909999999 44.24002470000001),4.0,5.0,3541,ON,"Kingston, Frontenac and Lennox and Addington Health Unit","Circonscription sanitaire de Kingston, Frontenac et Lennox et Addington",112.0,0.0,111.0,46878.0,206768.0,9349.0,9361.0,9770.0,9830.0,12903.0,16470.0,14908.0,13325.0,12155.0,12150.0,13629.0,16176.0,14361.0,12710.0,11036.0,7795.0,5242.0,5596.0,43.3,43.1,2020-09-06,https://www.kflaph.ca/en/healthy-living/novel-coronavirus.aspx,{9A8EBB21-DFF0-4A7E-938C-271255569A50},12.0,0.0,7.504308974760566,0.816649636956251
475,477,Ontario,South East LHIN,Perth and Smiths Falls District Hospital,G,Non-Teaching,8,4,0,0,0,0,74,86,K7A 2H9,44.9069239,-76.0264912,POINT (-76.0264912 44.9069239),6.0,7.0,3543,ON,"Leeds, Grenville and Lanark District Health Unit","Circonscription sanitaire du district de Leeds, Grenville et Lanark",365.0,52.0,309.0,7981.0,153598.0,6934.0,7274.0,7756.0,8215.0,8578.0,8131.0,7317.0,7346.0,7639.0,9389.0,11435.0,13915.0,12878.0,11490.0,9868.0,6782.0,4326.0,4324.0,45.4,49.1,2020-09-06,https://healthunit.org/coronavirus/,{506C859E-CA91-48CA-A0DF-A50ED81D2D36},9.0,0.0,4.296024793935008,0.767402874180559
476,478,Ontario,South East LHIN,Quinte Health Care,G,Non-Teaching,15,14,6,22,43,20,136,256,K0K,44.0155527,-77.1371598,POINT (-77.13715980000001 44.0155527),1.0,2.0,3538,ON,Hastings and Prince Edward Counties Health Unit,Circonscription sanitaire des comtÃ©s de Hastings et Prince Edward,49.0,5.0,40.0,23411.0,144779.0,6581.0,6795.0,7268.0,7394.0,8067.0,8298.0,7544.0,7505.0,7513.0,8328.0,10364.0,12673.0,11905.0,10378.0,9289.0,6282.0,4381.0,4215.0,45.3,48.3,2020-09-06,https://hpepublichealth.ca/the-novel-coronavirus-2019ncov/,{927CB540-8336-44E5-AD7D-74311D3BBEF7},11.0,0.0,7.844389567884902,0.842561638754198
477,479,Ontario,South East LHIN,St. Mary’s of the Lake Hospital,"S-Psy,E,R",Non-Teaching,0,0,0,120,50,100,0,270,K7L 4E6,44.2236458,-76.5062078,POINT (-76.5062078 44.2236458),4.0,5.0,3541,ON,"Kingston, Frontenac and Lennox and Addington Health Unit","Circonscription sanitaire de Kingston, Frontenac et Lennox et Addington",112.0,0.0,111.0,46878.0,206768.0,9349.0,9361.0,9770.0,9830.0,12903.0,16470.0,14908.0,13325.0,12155.0,12150.0,13629.0,16176.0,14361.0,12710.0,11036.0,7795.0,5242.0,5596.0,43.3,43.1,2020-09-06,https://www.kflaph.ca/en/healthy-living/novel-coronavirus.aspx,{9A8EBB21-DFF0-4A7E-938C-271255569A50},12.0,0.0,7.504308974760566,0.816649636956251
478,480,Ontario,South West LHIN,Alexandra Hospital,G,Non-Teaching,4,0,0,0,0,5,17,26,N5C 1B8,43.0320683,-80.8754588,POINT (-80.8754588 43.0320683),54.0,55.0,3575,ON,Southwestern Health Unit,Circonscription sanitaire du sud-ouest,254.0,5.0,244.0,42287.0,209238.0,11645.0,12419.0,12657.0,12839.0,13102.0,12427.0,11783.0,12353.0,12125.0,12965.0,14054.0,16036.0,14274.0,12179.0,10469.0,7305.0,5230.0,5376.0,41.7,42.2,2020-09-06,https://www.swpublichealth.ca/partners-and-professionals-update-novel-coronavirus-covid-19,{11CCBA0B-B98A-49F7-903B-5572BC6BE5F0},11.0,0.0,4.974353408776898,0.438167402083873
479,481,Ontario,South West LHIN,Alexandra Marine and General Hospital,G,Non-Teaching,4,2,0,20,0,0,16,42,N7A 1W5,43.7498734,-81.70532790000001,POINT (-81.70532790000001 43.7498734),2.0,3.0,3539,ON,Huron Perth Public Health Unit,Circonscription sanitaire du comtÃ© de Huron Perth,120.0,5.0,115.0,12458.0,136672.0,7636.0,7775.0,8082.0,8098.0,8788.0,8484.0,7173.0,7154.0,7188.0,7566.0,8799.0,10700.0,9905.0,8893.0,7319.0,5369.0,3812.0,3933.0,42.75,43.95,2020-09-06,https://www.hpph.ca/en/health-matters/covid-19-in-huron-and-perth.aspx,{258AF20D-FA4C-4004-AB8B-5256A5D591F7},6.0,0.0,3.932227925718094,0.625515328646764
480,482,Ontario,South West LHIN,Clinton Public Hospital,G,Non-Teaching,0,0,0,0,0,0,20,20,N0M 1L0,43.6216365,-81.5429032,POINT (-81.5429032 43.6216365),2.0,3.0,3539,ON,Huron Perth Public Health Unit,Circonscription sanitaire du comtÃ© de Huron Perth,120.0,5.0,115.0,12458.0,136672.0,7636.0,7775.0,8082.0,8098.0,8788.0,8484.0,7173.0,7154.0,7188.0,7566.0,8799.0,10700.0,9905.0,8893.0,7319.0,5369.0,3812.0,3933.0,42.75,43.95,2020-09-06,https://www.hpph.ca/en/health-matters/covid-19-in-huron-and-perth.aspx,{258AF20D-FA4C-4004-AB8B-5256A5D591F7},6.0,0.0,3.932227925718094,0.625515328646764
481,483,Ontario,South West LHIN,Four Counties Health Services,G,Non-Teaching,0,0,0,0,0,0,12,12,N0L 1Z0,42.6834249,-81.7892229,POINT (-81.7892229 42.6834249),7.0,8.0,3544,ON,Middlesex-London Health Unit,Circonscription sanitaire de Middlesex-London,736.0,57.0,672.0,87524.0,492971.0,25884.0,25931.0,26098.0,26740.0,34396.0,39284.0,36564.0,33114.0,30069.0,29052.0,31619.0,35856.0,31859.0,26581.0,22213.0,15626.0,10403.0,11682.0,41.0,39.8,2020-09-06,https://www.healthunit.com/novel-coronavirus,{549A6A28-4129-4336-B913-7BC10E77A880},0.0,0.173872876323933,3.467211206394464,0.36823353312545
482,484,Ontario,South West LHIN,Grey Bruce Health Services,G,Non-Teaching,18,16,0,39,16,10,122,221,N4K 6M9,44.569661100000005,-80.9108583,POINT (-80.9108583 44.5696611),77.0,78.0,3533,ON,Grey Bruce Health Unit,Circonscription sanitaire de Grey Bruce,129.0,0.0,127.0,,154672.0,7895.0,8045.0,7951.0,7910.0,8616.0,9099.0,8149.0,7945.0,7226.0,8179.0,10107.0,12682.0,12689.0,11592.0,9671.0,6914.0,5000.0,5002.0,44.9,47.8,2020-09-06,https://www.publichealthgreybruce.on.ca/Your-Health/Infectious-Diseases/Professional-Resources/COVID-19-Information-for-Health-Care-Providers,{C15B7D6C-B816-407D-81DC-D866C360E094},2.0,0.18472269429133,8.461416842064107,0.976118103770579
483,485,Ontario,South West LHIN,Hanover and District Hospital,G,Non-Teaching,0,2,0,0,0,0,26,28,N4N 1N1,44.141467600000006,-81.02933359999999,POINT (-81.02933359999999 44.14146760000001),77.0,78.0,3533,ON,Grey Bruce Health Unit,Circonscription sanitaire de Grey Bruce,129.0,0.0,127.0,,154672.0,7895.0,8045.0,7951.0,7910.0,8616.0,9099.0,8149.0,7945.0,7226.0,8179.0,10107.0,12682.0,12689.0,11592.0,9671.0,6914.0,5000.0,5002.0,44.9,47.8,2020-09-06,https://www.publichealthgreybruce.on.ca/Your-Health/Infectious-Diseases/Professional-Resources/COVID-19-Information-for-Health-Care-Providers,{C15B7D6C-B816-407D-81DC-D866C360E094},2.0,0.18472269429133,8.461416842064107,0.976118103770579
